Solution x:
x[385779] = 39.7608
x[385780] = 39.9663
x[385781] = 40.1479
x[385782] = 40.3195
x[385783] = 40.3982
x[385784] = 40.377
x[385785] = 40.314
x[385786] = 40.1835
x[385787] = 40.0725
x[385788] = 39.9669
x[385789] = 39.9101
x[385790] = 39.92
x[385791] = 39.8328
x[385792] = 39.6685
x[385793] = 39.4738
x[385794] = 39.2437
x[385795] = 38.9704
x[385796] = 38.631
x[385797] = 38.3291
x[385798] = 38.0687
x[385799] = 37.8363
x[385800] = 37.4067
x[385801] = 37.6841
x[385802] = 38.0173
x[385803] = 38.33
x[385804] = 38.6099
x[385805] = 38.8613
x[385806] = 39.0566
x[385807] = 39.2479
x[385808] = 39.4151
x[385809] = 39.6024
x[385810] = 39.8188
x[385811] = 39.9947
x[385812] = 40.1449
x[385813] = 40.2174
x[385814] = 40.2131
x[385815] = 40.1414
x[385816] = 39.9775
x[385817] = 39.8637
x[385818] = 39.7773
x[385819] = 39.7248
x[385820] = 39.7307
x[385821] = 39.6429
x[385822] = 39.4901
x[385823] = 39.2917
x[385824] = 39.0437
x[385825] = 38.7716
x[385826] = 38.4604
x[385827] = 38.159
x[385828] = 37.8618
x[385829] = 37.6225
x[385830] = 37.2776
x[385831] = 37.5463
x[385832] = 37.857
x[385833] = 38.1563
x[385834] = 38.432
x[385835] = 38.6881
x[385836] = 38.8953
x[385837] = 39.0896
x[385838] = 39.2489
x[385839] = 39.4287
x[385840] = 39.6374
x[385841] = 39.805
x[385842] = 39.9473
x[385843] = 40.0153
x[385844] = 40.0116
x[385845] = 39.94
x[385846] = 39.776
x[385847] = 39.668
x[385848] = 39.5936
x[385849] = 39.5345
x[385850] = 39.5149
x[385851] = 39.4114
x[385852] = 39.2505
x[385853] = 39.0484
x[385854] = 38.8012
x[385855] = 38.5376
x[385856] = 38.2452
x[385857] = 37.9526
x[385858] = 37.6559
x[385859] = 37.4163
x[385860] = 37.087
x[385861] = 37.3344
x[385862] = 37.5663
x[385863] = 37.8513
x[385864] = 38.1666
x[385865] = 38.4527
x[385866] = 38.7305
x[385867] = 38.941
x[385868] = 39.0757
x[385869] = 39.2404
x[385870] = 39.4229
x[385871] = 39.5782
x[385872] = 39.7229
x[385873] = 39.7872
x[385874] = 39.7749
x[385875] = 39.7123
x[385876] = 39.5743
x[385877] = 39.4834
x[385878] = 39.4442
x[385879] = 39.3677
x[385880] = 39.2637
x[385881] = 39.1275
x[385882] = 38.9412
x[385883] = 38.7356
x[385884] = 38.5053
x[385885] = 38.2572
x[385886] = 38.0022
x[385887] = 37.7271
x[385888] = 37.46
x[385889] = 37.226
x[385890] = 36.8148
x[385891] = 37.0535
x[385892] = 37.2677
x[385893] = 37.5438
x[385894] = 37.8608
x[385895] = 38.1635
x[385896] = 38.476
x[385897] = 38.7062
x[385898] = 38.847
x[385899] = 39.0038
x[385900] = 39.163
x[385901] = 39.2995
x[385902] = 39.4276
x[385903] = 39.4882
x[385904] = 39.4856
x[385905] = 39.4431
x[385906] = 39.3385
x[385907] = 39.2554
x[385908] = 39.1992
x[385909] = 39.1038
x[385910] = 38.9777
x[385911] = 38.8257
x[385912] = 38.6283
x[385913] = 38.421
x[385914] = 38.1981
x[385915] = 37.9555
x[385916] = 37.7041
x[385917] = 37.4302
x[385918] = 37.1623
x[385919] = 36.9274
x[385920] = 36.465
x[385921] = 36.7061
x[385922] = 36.9403
x[385923] = 37.2084
x[385924] = 37.4851
x[385925] = 37.7926
x[385926] = 38.1482
x[385927] = 38.4054
x[385928] = 38.5831
x[385929] = 38.7382
x[385930] = 38.8491
x[385931] = 38.958
x[385932] = 39.0357
x[385933] = 39.0908
x[385934] = 39.122
x[385935] = 39.1144
x[385936] = 39.1018
x[385937] = 39.0188
x[385938] = 38.8638
x[385939] = 38.745
x[385940] = 38.6445
x[385941] = 38.4926
x[385942] = 38.2919
x[385943] = 38.0856
x[385944] = 37.8755
x[385945] = 37.6298
x[385946] = 37.3495
x[385947] = 37.06
x[385948] = 36.7589
x[385949] = 36.5153
x[385950] = 36.1219
x[385951] = 36.3658
x[385952] = 36.6048
x[385953] = 36.868
x[385954] = 37.1302
x[385955] = 37.4368
x[385956] = 37.8039
x[385957] = 38.0772
x[385958] = 38.2758
x[385959] = 38.4413
x[385960] = 38.5546
x[385961] = 38.66
x[385962] = 38.729
x[385963] = 38.7804
x[385964] = 38.813
x[385965] = 38.8122
x[385966] = 38.8105
x[385967] = 38.7263
x[385968] = 38.5551
x[385969] = 38.4277
x[385970] = 38.3267
x[385971] = 38.173
x[385972] = 37.9702
x[385973] = 37.7617
x[385974] = 37.5491
x[385975] = 37.3005
x[385976] = 37.0158
x[385977] = 36.7185
x[385978] = 36.4045
x[385979] = 36.1537
x[385980] = 35.7847
x[385981] = 36.0332
x[385982] = 36.276
x[385983] = 36.5353
x[385984] = 36.7786
x[385985] = 37.0776
x[385986] = 37.4347
x[385987] = 37.7161
x[385988] = 37.9406
x[385989] = 38.1287
x[385990] = 38.2929
x[385991] = 38.4172
x[385992] = 38.5046
x[385993] = 38.5529
x[385994] = 38.5537
x[385995] = 38.535
x[385996] = 38.4824
x[385997] = 38.397
x[385998] = 38.2633
x[385999] = 38.1397
x[386000] = 38.0243
x[386001] = 37.8669
x[386002] = 37.6636
x[386003] = 37.45
x[386004] = 37.2197
x[386005] = 36.9692
x[386006] = 36.7066
x[386007] = 36.4095
x[386008] = 36.0889
x[386009] = 35.8309
x[386010] = 35.3683
x[386011] = 35.6244
x[386012] = 35.8766
x[386013] = 36.1386
x[386014] = 36.3776
x[386015] = 36.6728
x[386016] = 37.026
x[386017] = 37.3087
x[386018] = 37.5388
x[386019] = 37.7369
x[386020] = 37.9179
x[386021] = 38.0585
x[386022] = 38.1656
x[386023] = 38.2165
x[386024] = 38.204
x[386025] = 38.1794
x[386026] = 38.1265
x[386027] = 38.0492
x[386028] = 37.9318
x[386029] = 37.8115
x[386030] = 37.6883
x[386031] = 37.5315
x[386032] = 37.3375
x[386033] = 37.1223
x[386034] = 36.8786
x[386035] = 36.6205
x[386036] = 36.3555
x[386037] = 36.0549
x[386038] = 35.7301
x[386039] = 35.4646
x[386040] = 34.8867
x[386041] = 35.1548
x[386042] = 35.4304
x[386043] = 35.7011
x[386044] = 35.9416
x[386045] = 36.2346
x[386046] = 36.5839
x[386047] = 36.8612
x[386048] = 37.077
x[386049] = 37.2724
x[386050] = 37.4476
x[386051] = 37.6029
x[386052] = 37.759
x[386053] = 37.8169
x[386054] = 37.7793
x[386055] = 37.7591
x[386056] = 37.7518
x[386057] = 37.6944
x[386058] = 37.6002
x[386059] = 37.4811
x[386060] = 37.3326
x[386061] = 37.1809
x[386062] = 37.03
x[386063] = 36.8175
x[386064] = 36.5421
x[386065] = 36.2694
x[386066] = 35.9851
x[386067] = 35.6789
x[386068] = 35.36
x[386069] = 35.0876
x[386070] = 34.4958
x[386071] = 34.7748
x[386072] = 35.0628
x[386073] = 35.3408
x[386074] = 35.5838
x[386075] = 35.8753
x[386076] = 36.2202
x[386077] = 36.4925
x[386078] = 36.7025
x[386079] = 36.8951
x[386080] = 37.0687
x[386081] = 37.2289
x[386082] = 37.3969
x[386083] = 37.4585
x[386084] = 37.4181
x[386085] = 37.4019
x[386086] = 37.408
x[386087] = 37.3605
x[386088] = 37.275
x[386089] = 37.1581
x[386090] = 37.0061
x[386091] = 36.8576
x[386092] = 36.7175
x[386093] = 36.507
x[386094] = 36.2246
x[386095] = 35.9462
x[386096] = 35.6554
x[386097] = 35.3448
x[386098] = 35.0222
x[386099] = 34.7413
x[386100] = 35.9579
x[386101] = 36.1644
x[386102] = 36.3615
x[386103] = 36.5385
x[386104] = 36.6708
x[386105] = 36.7847
x[386106] = 36.8631
x[386107] = 36.9874
x[386108] = 37.1611
x[386109] = 37.3098
x[386110] = 37.441
x[386111] = 37.598
x[386112] = 37.7961
x[386113] = 37.9289
x[386114] = 38.018
x[386115] = 38.0715
x[386116] = 38.095
x[386117] = 38.0438
x[386118] = 37.9052
x[386119] = 37.7938
x[386120] = 37.7076
x[386121] = 37.5767
x[386122] = 37.413
x[386123] = 37.2125
x[386124] = 36.9755
x[386125] = 36.7076
x[386126] = 36.4065
x[386127] = 36.0638
x[386128] = 35.6853
x[386129] = 35.3753
x[386130] = 36.2494
x[386131] = 36.4544
x[386132] = 36.6535
x[386133] = 36.836
x[386134] = 36.9781
x[386135] = 37.0965
x[386136] = 37.1757
x[386137] = 37.2975
x[386138] = 37.464
x[386139] = 37.6155
x[386140] = 37.7579
x[386141] = 37.9165
x[386142] = 38.1046
x[386143] = 38.2354
x[386144] = 38.3271
x[386145] = 38.3844
x[386146] = 38.4122
x[386147] = 38.3672
x[386148] = 38.2397
x[386149] = 38.1247
x[386150] = 38.0206
x[386151] = 37.8846
x[386152] = 37.7287
x[386153] = 37.5271
x[386154] = 37.2813
x[386155] = 37.014
x[386156] = 36.7226
x[386157] = 36.381
x[386158] = 35.9944
x[386159] = 35.6875
x[386160] = 36.5711
x[386161] = 36.7781
x[386162] = 36.9849
x[386163] = 37.1809
x[386164] = 37.356
x[386165] = 37.4854
x[386166] = 37.5669
x[386167] = 37.6814
x[386168] = 37.811
x[386169] = 37.9645
x[386170] = 38.1452
x[386171] = 38.3008
x[386172] = 38.4355
x[386173] = 38.5556
x[386174] = 38.65
x[386175] = 38.7116
x[386176] = 38.7439
x[386177] = 38.712
x[386178] = 38.6341
x[386179] = 38.5123
x[386180] = 38.3394
x[386181] = 38.1921
x[386182] = 38.0764
x[386183] = 37.8735
x[386184] = 37.5917
x[386185] = 37.3272
x[386186] = 37.0766
x[386187] = 36.7369
x[386188] = 36.3053
x[386189] = 35.9956
x[386190] = 36.8556
x[386191] = 37.0692
x[386192] = 37.2927
x[386193] = 37.4999
x[386194] = 37.6813
x[386195] = 37.8166
x[386196] = 37.903
x[386197] = 38.0215
x[386198] = 38.1543
x[386199] = 38.3099
x[386200] = 38.4913
x[386201] = 38.6442
x[386202] = 38.7714
x[386203] = 38.8947
x[386204] = 39.002
x[386205] = 39.0686
x[386206] = 39.0984
x[386207] = 39.0627
x[386208] = 38.9802
x[386209] = 38.8535
x[386210] = 38.675
x[386211] = 38.5141
x[386212] = 38.3758
x[386213] = 38.1646
x[386214] = 37.8885
x[386215] = 37.6306
x[386216] = 37.3875
x[386217] = 37.0568
x[386218] = 36.6359
x[386219] = 36.3363
x[386220] = 37.0777
x[386221] = 37.3036
x[386222] = 37.5727
x[386223] = 37.7906
x[386224] = 37.946
x[386225] = 38.0824
x[386226] = 38.1764
x[386227] = 38.31
x[386228] = 38.4856
x[386229] = 38.6438
x[386230] = 38.7888
x[386231] = 38.9388
x[386232] = 39.0846
x[386233] = 39.2255
x[386234] = 39.3766
x[386235] = 39.4499
x[386236] = 39.4627
x[386237] = 39.4053
x[386238] = 39.2637
x[386239] = 39.1351
x[386240] = 39.0221
x[386241] = 38.8436
x[386242] = 38.5911
x[386243] = 38.3639
x[386244] = 38.15
x[386245] = 37.9041
x[386246] = 37.6351
x[386247] = 37.3201
x[386248] = 36.9651
x[386249] = 36.6884
x[386250] = 37.2632
x[386251] = 37.4905
x[386252] = 37.7634
x[386253] = 37.9932
x[386254] = 38.1683
x[386255] = 38.319
x[386256] = 38.4215
x[386257] = 38.5642
x[386258] = 38.7503
x[386259] = 38.9099
x[386260] = 39.0489
x[386261] = 39.2057
x[386262] = 39.3732
x[386263] = 39.5235
x[386264] = 39.6738
x[386265] = 39.7442
x[386266] = 39.7527
x[386267] = 39.6829
x[386268] = 39.5185
x[386269] = 39.3825
x[386270] = 39.2755
x[386271] = 39.0859
x[386272] = 38.8043
x[386273] = 38.5697
x[386274] = 38.3684
x[386275] = 38.1301
x[386276] = 37.8648
x[386277] = 37.5646
x[386278] = 37.2371
x[386279] = 36.9761
x[386280] = 37.4018
x[386281] = 37.6193
x[386282] = 37.8474
x[386283] = 38.0921
x[386284] = 38.3478
x[386285] = 38.5273
x[386286] = 38.6324
x[386287] = 38.7781
x[386288] = 38.9547
x[386289] = 39.1123
x[386290] = 39.2527
x[386291] = 39.4254
x[386292] = 39.6508
x[386293] = 39.8032
x[386294] = 39.8996
x[386295] = 39.9569
x[386296] = 39.9805
x[386297] = 39.907
x[386298] = 39.7248
x[386299] = 39.5776
x[386300] = 39.4518
x[386301] = 39.2569
x[386302] = 38.9838
x[386303] = 38.7497
x[386304] = 38.5405
x[386305] = 38.3059
x[386306] = 38.0573
x[386307] = 37.7712
x[386308] = 37.4612
x[386309] = 37.2118
x[386310] = 37.5432
x[386311] = 37.7609
x[386312] = 37.9873
x[386313] = 38.245
x[386314] = 38.5277
x[386315] = 38.7299
x[386316] = 38.8532
x[386317] = 39.0068
x[386318] = 39.1803
x[386319] = 39.3348
x[386320] = 39.4732
x[386321] = 39.6479
x[386322] = 39.881
x[386323] = 40.0293
x[386324] = 40.1088
x[386325] = 40.152
x[386326] = 40.1616
x[386327] = 40.0884
x[386328] = 39.9196
x[386329] = 39.7696
x[386330] = 39.6246
x[386331] = 39.4297
x[386332] = 39.177
x[386333] = 38.9519
x[386334] = 38.7427
x[386335] = 38.5064
x[386336] = 38.255
x[386337] = 37.9774
x[386338] = 37.6869
x[386339] = 37.4481
x[386340] = 37.6918
x[386341] = 37.9177
x[386342] = 38.1653
x[386343] = 38.4348
x[386344] = 38.7129
x[386345] = 38.9349
x[386346] = 39.0999
x[386347] = 39.2662
x[386348] = 39.4295
x[386349] = 39.5774
x[386350] = 39.7071
x[386351] = 39.8704
x[386352] = 40.0821
x[386353] = 40.2207
x[386354] = 40.3007
x[386355] = 40.3273
x[386356] = 40.2755
x[386357] = 40.2093
x[386358] = 40.1196
x[386359] = 39.9745
x[386360] = 39.7687
x[386361] = 39.5775
x[386362] = 39.3958
x[386363] = 39.1893
x[386364] = 38.9801
x[386365] = 38.7338
x[386366] = 38.4456
x[386367] = 38.1723
x[386368] = 37.9263
x[386369] = 37.7007
x[386370] = 37.757
x[386371] = 37.9917
x[386372] = 38.2571
x[386373] = 38.5439
x[386374] = 38.8404
x[386375] = 39.0832
x[386376] = 39.2713
x[386377] = 39.4503
x[386378] = 39.6163
x[386379] = 39.7578
x[386380] = 39.871
x[386381] = 40.0151
x[386382] = 40.2005
x[386383] = 40.3247
x[386384] = 40.3997
x[386385] = 40.4302
x[386386] = 40.3916
x[386387] = 40.3367
x[386388] = 40.2575
x[386389] = 40.1176
x[386390] = 39.9133
x[386391] = 39.7275
x[386392] = 39.5553
x[386393] = 39.3492
x[386394] = 39.131
x[386395] = 38.8801
x[386396] = 38.5928
x[386397] = 38.3211
x[386398] = 38.0772
x[386399] = 37.8536
x[386400] = 37.7278
x[386401] = 37.972
x[386402] = 38.2642
x[386403] = 38.5739
x[386404] = 38.9114
x[386405] = 39.1777
x[386406] = 39.3863
x[386407] = 39.5794
x[386408] = 39.7591
x[386409] = 39.8941
x[386410] = 39.9722
x[386411] = 40.089
x[386412] = 40.2185
x[386413] = 40.3225
x[386414] = 40.387
x[386415] = 40.443
x[386416] = 40.5063
x[386417] = 40.4686
x[386418] = 40.3376
x[386419] = 40.2018
x[386420] = 40.0524
x[386421] = 39.8744
x[386422] = 39.6662
x[386423] = 39.4421
x[386424] = 39.1899
x[386425] = 38.9376
x[386426] = 38.6951
x[386427] = 38.4225
x[386428] = 38.1389
x[386429] = 37.9066
x[386430] = 37.7194
x[386431] = 37.9704
x[386432] = 38.2752
x[386433] = 38.5946
x[386434] = 38.9393
x[386435] = 39.2204
x[386436] = 39.4537
x[386437] = 39.6576
x[386438] = 39.8341
x[386439] = 39.9688
x[386440] = 40.048
x[386441] = 40.1588
x[386442] = 40.274
x[386443] = 40.3732
x[386444] = 40.4436
x[386445] = 40.514
x[386446] = 40.6048
x[386447] = 40.5776
x[386448] = 40.4433
x[386449] = 40.3147
x[386450] = 40.184
x[386451] = 40.0143
x[386452] = 39.8026
x[386453] = 39.5706
x[386454] = 39.3022
x[386455] = 39.0392
x[386456] = 38.7898
x[386457] = 38.5076
x[386458] = 38.2114
x[386459] = 37.9744
x[386460] = 37.7133
x[386461] = 37.9713
x[386462] = 38.2855
x[386463] = 38.6012
x[386464] = 38.908
x[386465] = 39.1954
x[386466] = 39.4862
x[386467] = 39.699
x[386468] = 39.8349
x[386469] = 39.9754
x[386470] = 40.101
x[386471] = 40.2269
x[386472] = 40.3478
x[386473] = 40.4545
x[386474] = 40.5516
x[386475] = 40.6259
x[386476] = 40.7067
x[386477] = 40.6825
x[386478] = 40.5656
x[386479] = 40.4465
x[386480] = 40.3246
x[386481] = 40.166
x[386482] = 39.9741
x[386483] = 39.7448
x[386484] = 39.4595
x[386485] = 39.1764
x[386486] = 38.875
x[386487] = 38.5738
x[386488] = 38.2778
x[386489] = 38.0381
x[386490] = 37.6997
x[386491] = 37.97
x[386492] = 38.3068
x[386493] = 38.6234
x[386494] = 38.9068
x[386495] = 39.1852
x[386496] = 39.4791
x[386497] = 39.7004
x[386498] = 39.8508
x[386499] = 40.0087
x[386500] = 40.1582
x[386501] = 40.3021
x[386502] = 40.4388
x[386503] = 40.5508
x[386504] = 40.6438
x[386505] = 40.7039
x[386506] = 40.7583
x[386507] = 40.7283
x[386508] = 40.6257
x[386509] = 40.5123
x[386510] = 40.3871
x[386511] = 40.2378
x[386512] = 40.0683
x[386513] = 39.855
x[386514] = 39.581
x[386515] = 39.2923
x[386516] = 38.9662
x[386517] = 38.6468
x[386518] = 38.3363
x[386519] = 38.0897
x[386520] = 37.6657
x[386521] = 37.9579
x[386522] = 38.3677
x[386523] = 38.6905
x[386524] = 38.9183
x[386525] = 39.1697
x[386526] = 39.4198
x[386527] = 39.6497
x[386528] = 39.8747
x[386529] = 40.0613
x[386530] = 40.2297
x[386531] = 40.3944
x[386532] = 40.5688
x[386533] = 40.684
x[386534] = 40.7427
x[386535] = 40.7679
x[386536] = 40.7397
x[386537] = 40.6947
x[386538] = 40.6361
x[386539] = 40.5261
x[386540] = 40.3605
x[386541] = 40.2183
x[386542] = 40.0985
x[386543] = 39.9168
x[386544] = 39.6974
x[386545] = 39.4176
x[386546] = 39.062
x[386547] = 38.7234
x[386548] = 38.3775
x[386549] = 38.1196
x[386550] = 37.6373
x[386551] = 37.9353
x[386552] = 38.3546
x[386553] = 38.6849
x[386554] = 38.9189
x[386555] = 39.1626
x[386556] = 39.3902
x[386557] = 39.6168
x[386558] = 39.8572
x[386559] = 40.0541
x[386560] = 40.2277
x[386561] = 40.4049
x[386562] = 40.5994
x[386563] = 40.7191
x[386564] = 40.768
x[386565] = 40.7758
x[386566] = 40.7237
x[386567] = 40.6599
x[386568] = 40.5866
x[386569] = 40.4806
x[386570] = 40.3351
x[386571] = 40.2023
x[386572] = 40.0807
x[386573] = 39.9121
x[386574] = 39.7239
x[386575] = 39.4617
x[386576] = 39.1152
x[386577] = 38.7777
x[386578] = 38.4273
x[386579] = 38.1654
x[386580] = 37.6129
x[386581] = 37.901
x[386582] = 38.2724
x[386583] = 38.6132
x[386584] = 38.9289
x[386585] = 39.1822
x[386586] = 39.3678
x[386587] = 39.5784
x[386588] = 39.8025
x[386589] = 39.9924
x[386590] = 40.1447
x[386591] = 40.3275
x[386592] = 40.5525
x[386593] = 40.6796
x[386594] = 40.7346
x[386595] = 40.7395
x[386596] = 40.7061
x[386597] = 40.6173
x[386598] = 40.4519
x[386599] = 40.3543
x[386600] = 40.3204
x[386601] = 40.1998
x[386602] = 39.9954
x[386603] = 39.8205
x[386604] = 39.6788
x[386605] = 39.4433
x[386606] = 39.1461
x[386607] = 38.8277
x[386608] = 38.4977
x[386609] = 38.24
x[386610] = 37.5629
x[386611] = 37.8452
x[386612] = 38.2008
x[386613] = 38.5444
x[386614] = 38.8827
x[386615] = 39.1454
x[386616] = 39.3303
x[386617] = 39.5339
x[386618] = 39.7452
x[386619] = 39.9318
x[386620] = 40.0878
x[386621] = 40.2722
x[386622] = 40.4945
x[386623] = 40.613
x[386624] = 40.6526
x[386625] = 40.6412
x[386626] = 40.5918
x[386627] = 40.4897
x[386628] = 40.3146
x[386629] = 40.2287
x[386630] = 40.2278
x[386631] = 40.1193
x[386632] = 39.9062
x[386633] = 39.7253
x[386634] = 39.579
x[386635] = 39.3439
x[386636] = 39.0518
x[386637] = 38.7447
x[386638] = 38.4346
x[386639] = 38.1852
x[386640] = 37.5007
x[386641] = 37.7781
x[386642] = 38.1149
x[386643] = 38.4533
x[386644] = 38.7946
x[386645] = 39.0676
x[386646] = 39.2899
x[386647] = 39.4929
x[386648] = 39.6755
x[386649] = 39.8637
x[386650] = 40.0584
x[386651] = 40.2432
x[386652] = 40.4315
x[386653] = 40.5256
x[386654] = 40.5207
x[386655] = 40.4773
x[386656] = 40.3736
x[386657] = 40.2665
x[386658] = 40.1435
x[386659] = 40.0763
x[386660] = 40.0801
x[386661] = 39.9861
x[386662] = 39.8107
x[386663] = 39.6215
x[386664] = 39.414
x[386665] = 39.1526
x[386666] = 38.8203
x[386667] = 38.5174
x[386668] = 38.2528
x[386669] = 38.0176
x[386670] = 37.4403
x[386671] = 37.7167
x[386672] = 38.0472
x[386673] = 38.3759
x[386674] = 38.7035
x[386675] = 38.9719
x[386676] = 39.1945
x[386677] = 39.3935
x[386678] = 39.567
x[386679] = 39.7553
x[386680] = 39.9604
x[386681] = 40.142
x[386682] = 40.3127
x[386683] = 40.3915
x[386684] = 40.3711
x[386685] = 40.3081
x[386686] = 40.1783
x[386687] = 40.0672
x[386688] = 39.9621
x[386689] = 39.9054
x[386690] = 39.9136
x[386691] = 39.8266
x[386692] = 39.6626
x[386693] = 39.468
x[386694] = 39.2379
x[386695] = 38.9645
x[386696] = 38.6266
x[386697] = 38.3247
x[386698] = 38.0638
x[386699] = 37.8321
x[386700] = 37.4024
x[386701] = 37.6787
x[386702] = 38.0109
x[386703] = 38.3234
x[386704] = 38.6037
x[386705] = 38.8551
x[386706] = 39.0513
x[386707] = 39.2424
x[386708] = 39.41
x[386709] = 39.5973
x[386710] = 39.8128
x[386711] = 39.9889
x[386712] = 40.1387
x[386713] = 40.2111
x[386714] = 40.2068
x[386715] = 40.1349
x[386716] = 39.9728
x[386717] = 39.8588
x[386718] = 39.7725
x[386719] = 39.7201
x[386720] = 39.7243
x[386721] = 39.6366
x[386722] = 39.4839
x[386723] = 39.2854
x[386724] = 39.0379
x[386725] = 38.7658
x[386726] = 38.455
x[386727] = 38.1537
x[386728] = 37.8574
x[386729] = 37.6188
x[386730] = 37.2736
x[386731] = 37.541
x[386732] = 37.8506
x[386733] = 38.1498
x[386734] = 38.4259
x[386735] = 38.6819
x[386736] = 38.89
x[386737] = 39.0842
x[386738] = 39.2439
x[386739] = 39.4237
x[386740] = 39.6315
x[386741] = 39.7992
x[386742] = 39.9411
x[386743] = 40.009
x[386744] = 40.0053
x[386745] = 39.9336
x[386746] = 39.7713
x[386747] = 39.6633
x[386748] = 39.5889
x[386749] = 39.53
x[386750] = 39.5086
x[386751] = 39.4052
x[386752] = 39.2443
x[386753] = 39.0422
x[386754] = 38.7954
x[386755] = 38.5318
x[386756] = 38.2399
x[386757] = 37.9474
x[386758] = 37.6516
x[386759] = 37.4127
x[386760] = 37.0826
x[386761] = 37.3286
x[386762] = 37.5618
x[386763] = 37.8466
x[386764] = 38.1609
x[386765] = 38.4471
x[386766] = 38.7239
x[386767] = 38.9343
x[386768] = 39.0704
x[386769] = 39.2349
x[386770] = 39.4171
x[386771] = 39.5724
x[386772] = 39.7162
x[386773] = 39.7805
x[386774] = 39.7686
x[386775] = 39.7059
x[386776] = 39.5693
x[386777] = 39.4783
x[386778] = 39.4377
x[386779] = 39.3613
x[386780] = 39.2579
x[386781] = 39.1217
x[386782] = 38.9358
x[386783] = 38.7303
x[386784] = 38.4999
x[386785] = 38.2519
x[386786] = 37.9965
x[386787] = 37.7215
x[386788] = 37.4544
x[386789] = 37.2212
x[386790] = 36.8104
x[386791] = 37.0477
x[386792] = 37.2631
x[386793] = 37.539
x[386794] = 37.855
x[386795] = 38.1578
x[386796] = 38.4694
x[386797] = 38.6996
x[386798] = 38.8417
x[386799] = 38.9984
x[386800] = 39.1571
x[386801] = 39.2936
x[386802] = 39.4209
x[386803] = 39.4814
x[386804] = 39.4793
x[386805] = 39.4368
x[386806] = 39.3336
x[386807] = 39.2504
x[386808] = 39.1928
x[386809] = 39.0974
x[386810] = 38.9719
x[386811] = 38.8198
x[386812] = 38.6229
x[386813] = 38.4156
x[386814] = 38.1928
x[386815] = 37.9502
x[386816] = 37.6984
x[386817] = 37.4246
x[386818] = 37.1567
x[386819] = 36.9226
x[386820] = 36.4615
x[386821] = 36.7012
x[386822] = 36.9357
x[386823] = 37.2035
x[386824] = 37.4807
x[386825] = 37.7883
x[386826] = 38.142
x[386827] = 38.3993
x[386828] = 38.5774
x[386829] = 38.7324
x[386830] = 38.8442
x[386831] = 38.953
x[386832] = 39.0312
x[386833] = 39.0863
x[386834] = 39.1171
x[386835] = 39.1095
x[386836] = 39.0954
x[386837] = 39.0124
x[386838] = 38.8593
x[386839] = 38.7405
x[386840] = 38.6391
x[386841] = 38.4872
x[386842] = 38.287
x[386843] = 38.0807
x[386844] = 37.8702
x[386845] = 37.6245
x[386846] = 37.3447
x[386847] = 37.0553
x[386848] = 36.7551
x[386849] = 36.5123
x[386850] = 36.1185
x[386851] = 36.361
x[386852] = 36.6003
x[386853] = 36.8632
x[386854] = 37.1258
x[386855] = 37.4324
x[386856] = 37.7977
x[386857] = 38.0711
x[386858] = 38.2702
x[386859] = 38.4356
x[386860] = 38.5498
x[386861] = 38.6552
x[386862] = 38.7245
x[386863] = 38.7759
x[386864] = 38.8081
x[386865] = 38.8074
x[386866] = 38.8042
x[386867] = 38.72
x[386868] = 38.5506
x[386869] = 38.4232
x[386870] = 38.3213
x[386871] = 38.1676
x[386872] = 37.9653
x[386873] = 37.7568
x[386874] = 37.5438
x[386875] = 37.2952
x[386876] = 37.0111
x[386877] = 36.7138
x[386878] = 36.4007
x[386879] = 36.1507
x[386880] = 35.7805
x[386881] = 36.0276
x[386882] = 36.2707
x[386883] = 36.5298
x[386884] = 36.7738
x[386885] = 37.0729
x[386886] = 37.4287
x[386887] = 37.7102
x[386888] = 37.9346
x[386889] = 38.1226
x[386890] = 38.2864
x[386891] = 38.4107
x[386892] = 38.498
x[386893] = 38.5463
x[386894] = 38.5476
x[386895] = 38.5288
x[386896] = 38.4768
x[386897] = 38.3913
x[386898] = 38.258
x[386899] = 38.1344
x[386900] = 38.0186
x[386901] = 37.8612
x[386902] = 37.6584
x[386903] = 37.4447
x[386904] = 37.2145
x[386905] = 36.9641
x[386906] = 36.7011
x[386907] = 36.4041
x[386908] = 36.0843
x[386909] = 35.8272
x[386910] = 35.3644
x[386911] = 35.619
x[386912] = 35.8715
x[386913] = 36.1332
x[386914] = 36.3731
x[386915] = 36.6682
x[386916] = 37.0201
x[386917] = 37.3029
x[386918] = 37.5329
x[386919] = 37.731
x[386920] = 37.9116
x[386921] = 38.0522
x[386922] = 38.1594
x[386923] = 38.2102
x[386924] = 38.1981
x[386925] = 38.1735
x[386926] = 38.1211
x[386927] = 38.0438
x[386928] = 37.9268
x[386929] = 37.8065
x[386930] = 37.6829
x[386931] = 37.5261
x[386932] = 37.3326
x[386933] = 37.1173
x[386934] = 36.8737
x[386935] = 36.6156
x[386936] = 36.3502
x[386937] = 36.0497
x[386938] = 35.7259
x[386939] = 35.4613
x[386940] = 34.8845
x[386941] = 35.1511
x[386942] = 35.4264
x[386943] = 35.6968
x[386944] = 35.9381
x[386945] = 36.2312
x[386946] = 36.5791
x[386947] = 36.8565
x[386948] = 37.0728
x[386949] = 37.2682
x[386950] = 37.4433
x[386951] = 37.5987
x[386952] = 37.7535
x[386953] = 37.8114
